make_model,body_type,km,age,Gearing_Type,Fuel,hp_kW,price
Audi A3,Sedans,20880.0,1.0,Semi-automatic,Electric,110.0,35899
Audi A3,Compact,7.0,0.0,Semi-automatic,Benzine,85.0,36840
Audi A3,Sedans,12000.0,1.0,Semi-automatic,Electric,110.0,38000
Audi A3,Sedans,32800.0,2.0,Semi-automatic,Diesel,135.0,35500
Audi A3,Compact,7.0,0.0,Semi-automatic,Benzine,85.0,37998
Audi A3,Compact,7.0,0.0,Semi-automatic,Benzine,85.0,35495
Audi A3,Compact,7.0,0.0,Semi-automatic,Benzine,85.0,35495
Audi A3,Sedans,45000.0,2.0,Semi-automatic,Diesel,110.0,35000
Audi A3,Sedans,23900.0,3.0,Semi-automatic,Diesel,135.0,35000
Audi A3,Sedans,35000.0,1.0,Semi-automatic,Diesel,110.0,35000
Audi A3,Sedans,1647.3626086956522,0.0,Semi-automatic,LPG/CNG,96.0,34738
Audi A3,Sedans,29000.0,1.0,Semi-automatic,Diesel,110.0,34000
Audi A3,Sedans,25000.0,1.0,Semi-automatic,Diesel,110.0,34500
Audi A3,Sedans,59.0,2.0,Semi-automatic,Diesel,110.0,30000
Audi A3,Sedans,18000.0,1.0,Semi-automatic,Diesel,110.0,30000
Audi A3,Sedans,40000.0,2.0,Semi-automatic,Diesel,110.0,30000
Audi A3,Sedans,1.0,0.0,Semi-automatic,LPG/CNG,96.0,30000
Audi A3,Sedans,34000.0,2.0,Semi-automatic,Diesel,110.0,29980
Audi A3,Sedans,1.0,0.0,Semi-automatic,Diesel,110.0,29990
Audi A3,Compact,4895.0,1.0,Semi-automatic,Benzine,110.0,29950
Audi A3,Sedans,65.0,0.0,Semi-automatic,Diesel,85.0,29900
Audi A3,Sedans,70000.0,2.0,Semi-automatic,Diesel,135.0,29900
Audi A3,Convertible,26000.0,2.0,Semi-automatic,Diesel,110.0,29500
Audi A3,Sedans,95000.0,2.0,Semi-automatic,Diesel,135.0,29500
Audi A3,Sedans,1647.3626086956522,0.0,Semi-automatic,Diesel,85.0,29500
Audi A3,Sedans,1.0,0.0,Semi-automatic,Diesel,85.0,28990
Audi A3,Sedans,5000.0,1.0,Semi-automatic,Diesel,85.0,28900
Audi A3,Sedans,14000.0,3.0,Semi-automatic,Diesel,81.0,28900
Audi A3,Sedans,61000.0,3.0,Semi-automatic,Diesel,110.0,28500
Audi A3,Sedans,1647.3626086956522,0.0,Semi-automatic,Benzine,85.0,28500
Audi A3,Sedans,1.0,0.0,Semi-automatic,Diesel,85.0,28490
Audi A3,Sedans,35000.0,2.0,Semi-automatic,Diesel,110.0,34000
Audi A3,Sedans,19000.0,1.0,Semi-automatic,Benzine,85.0,28490
Audi A3,Sedans,13000.0,1.0,Semi-automatic,Benzine,294.0,74600
Audi A3,Compact,37747.0,2.0,Semi-automatic,Benzine,294.0,67600
Audi A3,Sedans,20.0,1.0,Semi-automatic,Benzine,110.0,33000
Audi A3,Sedans,60.0,0.0,Semi-automatic,LPG/CNG,96.0,33800
Audi A3,Sedans,22500.0,2.0,Semi-automatic,Diesel,135.0,32900
Audi A3,Sedans,20200.0,2.0,Semi-automatic,Diesel,135.0,32500
Audi A3,Sedans,25000.0,1.0,Semi-automatic,Benzine,110.0,33250
Audi A3,Sedans,50.0,0.0,Semi-automatic,Diesel,85.0,32200
Audi A3,Convertible,8831.0,2.0,Semi-automatic,Benzine,110.0,32950
Audi A3,Compact,18300.0,2.0,Semi-automatic,Benzine,110.0,31950
Audi A3,Sedans,10.0,0.0,Semi-automatic,Diesel,85.0,31900
Audi A3,Sedans,1.0,1.0,Semi-automatic,Diesel,85.0,31900
Audi A3,Sedans,1.0,0.0,Semi-automatic,Diesel,85.0,31900
Audi A3,Convertible,468.0,2.0,Semi-automatic,Diesel,110.0,30900
Audi A3,Sedans,11000.0,1.0,Semi-automatic,Diesel,110.0,30900
Audi A3,Sedans,1.0,1.0,Semi-automatic,Diesel,85.0,30500
Audi A3,Sedans,13861.0,1.0,Semi-automatic,Diesel,110.0,30900
Audi A3,Sedans,31290.0,2.0,Automatic,Benzine,110.0,19890
Audi A3,Station wagon,32900.0,2.0,Automatic,Diesel,85.0,19890
Audi A3,Sedans,42602.0,2.0,Automatic,Diesel,85.0,18900
Audi A3,Sedans,39800.0,2.0,Automatic,Diesel,81.0,19890
Audi A3,Sedans,97580.0,2.0,Automatic,Diesel,110.0,18800
Audi A3,Sedans,40100.0,2.0,Automatic,Diesel,85.0,18800
Audi A3,Sedans,40100.0,2.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,40100.0,2.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,16452.0,2.0,Automatic,Diesel,85.0,20900
Audi A3,Sedans,59500.0,2.0,Automatic,Diesel,81.0,20990
Audi A3,Sedans,27600.0,1.0,Automatic,Diesel,85.0,21400
Audi A3,Sedans,31700.0,2.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,17456.0,2.0,Automatic,Benzine,85.0,21579
Audi A3,Sedans,20710.0,1.0,Automatic,Diesel,85.0,21550
Audi A3,Sedans,22247.0,2.0,Automatic,Diesel,85.0,21600
Audi A3,Station wagon,27324.0,2.0,Automatic,Diesel,110.0,21600
Audi A3,Sedans,26613.0,2.0,Automatic,Benzine,110.0,21890
Audi A3,Station wagon,59500.0,2.0,Automatic,Benzine,110.0,21490
Audi A3,Sedans,15455.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,38000.0,2.0,Automatic,Diesel,81.0,21900
Audi A3,Compact,10912.0,1.0,Automatic,Diesel,85.0,22300
Audi A3,Sedans,9500.0,1.0,Automatic,Diesel,85.0,21990
Audi A3,Sedans,16145.0,1.0,Automatic,Diesel,85.0,22290
Audi A3,Sedans,20090.0,2.0,Automatic,Diesel,85.0,21990
Audi A3,Sedans,17729.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Compact,11436.0,1.0,Automatic,Diesel,85.0,22300
Audi A3,Sedans,22832.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,23000.0,2.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,15428.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,22902.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,23633.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,25656.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,24529.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,24585.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,4800.0,1.0,Automatic,Benzine,85.0,21900
Audi A3,Sedans,18100.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,5000.0,2.0,Automatic,Benzine,110.0,21900
Audi A3,Sedans,32483.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,17000.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,39000.0,2.0,Automatic,Benzine,85.0,21900
Audi A3,Sedans,1.0,0.0,Automatic,Benzine,85.0,21900
Audi A3,Sedans,17985.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,12103.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,19000.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,1.0,0.0,Automatic,Benzine,110.0,22290
Audi A3,Sedans,16145.0,1.0,Automatic,Diesel,85.0,22290
Audi A3,Sedans,16145.0,1.0,Automatic,Diesel,85.0,22290
Audi A3,Sedans,90480.0,2.0,Automatic,Diesel,81.0,22280
Audi A3,Sedans,45846.0,1.0,Automatic,Diesel,85.0,22250
Audi A3,Sedans,24000.0,2.0,Automatic,Benzine,85.0,22222
Audi A3,Sedans,16530.0,1.0,Automatic,Diesel,85.0,22200
Audi A3,Sedans,21000.0,1.0,Automatic,Diesel,85.0,22200
Audi A3,Sedans,23994.0,2.0,Automatic,Diesel,81.0,22150
Audi A3,Sedans,24145.0,1.0,Automatic,Diesel,85.0,22150
Audi A3,Sedans,26978.0,2.0,Automatic,Diesel,81.0,22000
Audi A3,Sedans,39000.0,2.0,Automatic,Diesel,85.0,22000
Audi A3,Sedans,21930.0,1.0,Automatic,Diesel,85.0,22000
Audi A3,Sedans,21930.0,1.0,Automatic,Diesel,85.0,22000
Audi A3,Sedans,56000.0,2.0,Automatic,LPG/CNG,81.0,22000
Audi A3,Convertible,9000.0,1.0,Automatic,Diesel,135.0,22000
Audi A3,Compact,78379.0,2.0,Automatic,Diesel,87.0,21990
Audi A3,Sedans,22750.0,2.0,Automatic,Benzine,85.0,21980
Audi A3,Sedans,16614.0,1.0,Automatic,Diesel,85.0,21890
Audi A3,Station wagon,15768.0,1.0,Automatic,Diesel,85.0,21980
Audi A3,Compact,23568.0,1.0,Automatic,Diesel,85.0,21950
Audi A3,Sedans,10900.0,1.0,Automatic,Benzine,85.0,21950
Audi A3,Sedans,52000.0,2.0,Automatic,Benzine,110.0,21950
Audi A3,Sedans,35175.0,2.0,Automatic,Diesel,110.0,21950
Audi A3,Sedans,19852.0,2.0,Automatic,Diesel,85.0,21950
Audi A3,Sedans,16591.0,1.0,Automatic,Diesel,85.0,21950
Audi A3,Station wagon,9802.0,1.0,Automatic,Diesel,110.0,21950
Audi A3,Sedans,35970.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,13600.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,70000.0,2.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,55100.0,2.0,Automatic,Diesel,81.0,21900
Audi A3,Sedans,21111.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,29925.0,2.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,19503.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,13535.0,1.0,Automatic,Diesel,85.0,21999
Audi A3,Sedans,21000.0,2.0,Automatic,Benzine,85.0,21999
Audi A3,Sedans,29000.0,1.0,Automatic,Diesel,85.0,22000
Audi A3,Sedans,32500.0,1.0,Automatic,Diesel,110.0,21999
Audi A3,Sedans,17769.0,1.0,Automatic,Diesel,85.0,21999
Audi A3,Sedans,28838.0,1.0,Automatic,Diesel,85.0,21999
Audi A3,Sedans,17831.0,1.0,Automatic,Diesel,85.0,21999
Audi A3,Sedans,16000.0,2.0,Automatic,Benzine,110.0,21999
Audi A3,Compact,43036.0,2.0,Automatic,Diesel,87.0,21996
Audi A3,Sedans,11257.0,1.0,Automatic,Diesel,85.0,21999
Audi A3,Station wagon,1647.3626086956522,0.0,Automatic,Benzine,85.0,21990
Audi A3,Sedans,11257.0,1.0,Automatic,Diesel,85.0,21999
Audi A3,Station wagon,7100.0,2.0,Automatic,Benzine,85.0,21990
Audi A3,Sedans,9622.0,2.0,Automatic,Diesel,85.0,21990
Audi A3,Sedans,36306.0,2.0,Automatic,Benzine,137.0,21990
Audi A3,Sedans,32800.0,1.0,Automatic,Diesel,85.0,21990
Audi A3,Sedans,32000.0,2.0,Automatic,Diesel,85.0,21990
Audi A3,Sedans,26500.0,1.0,Automatic,Diesel,85.0,21990
Audi A3,Sedans,18035.130066815145,1.0,Automatic,Diesel,85.0,21990
Audi A3,Sedans,26382.0,2.0,Automatic,Benzine,110.0,21990
Audi A3,Station wagon,27000.0,2.0,Automatic,Benzine,85.0,21900
Audi A3,Compact,79401.0,2.0,Automatic,Diesel,81.0,21900
Audi A3,Sedans,27500.0,2.0,Automatic,Diesel,81.0,21900
Audi A3,Sedans,18950.0,2.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,39200.0,2.0,Automatic,Diesel,81.0,21900
Audi A3,Sedans,1.0,0.0,Automatic,Benzine,85.0,21900
Audi A3,Compact,18190.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,24845.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,19904.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,21114.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,28595.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,15000.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Station wagon,22500.0,2.0,Automatic,Benzine,85.0,21900
Audi A3,Sedans,26151.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,24709.0,2.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,33750.0,2.0,Automatic,Diesel,81.0,21900
Audi A3,Sedans,32483.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,26382.0,2.0,Automatic,Benzine,110.0,21990
Audi A3,Sedans,31032.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,20964.0,1.0,Automatic,Diesel,85.0,21900
Audi A3,Sedans,48320.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,26140.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,24215.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,36063.0,2.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,19909.0,2.0,Automatic,Diesel,81.0,21500
Audi A3,Sedans,21517.0,2.0,Automatic,Diesel,81.0,21500
Audi A3,Sedans,37136.0,2.0,Automatic,Diesel,81.0,21500
Audi A3,Sedans,17200.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,19980.0,1.0,Automatic,Diesel,85.0,21499
Audi A3,Sedans,28724.0,2.0,Automatic,Diesel,85.0,21499
Audi A3,Sedans,14400.0,2.0,Automatic,Diesel,81.0,21499
Audi A3,Sedans,14438.0,1.0,Automatic,Diesel,85.0,21499
Audi A3,Sedans,58900.0,1.0,Automatic,Diesel,110.0,21490
Audi A3,Sedans,39000.0,2.0,Automatic,Diesel,85.0,21490
Audi A3,Sedans,1.0,0.0,Automatic,Benzine,85.0,21490
Audi A3,Sedans,58400.0,1.0,Automatic,Diesel,85.0,21490
Audi A3,Sedans,23204.0,1.0,Automatic,Diesel,85.0,21490
Audi A3,Sedans,20810.0,1.0,Automatic,Diesel,85.0,21490
Audi A3,Sedans,21455.0,1.0,Automatic,Diesel,85.0,21490
Audi A3,Sedans,30497.0,1.0,Automatic,Diesel,110.0,21890
Audi A3,Sedans,39600.0,2.0,Automatic,Diesel,110.0,21890
Audi A3,Sedans,29360.0,2.0,Automatic,Diesel,85.0,21888
Audi A3,Sedans,12250.0,2.0,Automatic,Benzine,110.0,21880
Audi A3,Station wagon,29000.0,2.0,Automatic,Diesel,81.0,21800
Audi A3,Station wagon,4500.0,2.0,Automatic,Benzine,85.0,21850
Audi A3,Sedans,19271.0,1.0,Automatic,Diesel,85.0,21850
Audi A3,Sedans,16405.0,2.0,Automatic,Diesel,85.0,21880
Audi A3,Sedans,40500.0,2.0,Automatic,Diesel,110.0,21800
Audi A3,Sedans,39246.0,2.0,Automatic,Benzine,110.0,21790
Audi A3,Sedans,1647.3626086956522,0.0,Automatic,Benzine,85.0,21780
Audi A3,Sedans,20455.0,2.0,Automatic,Benzine,85.0,21790
Audi A3,Sedans,36184.0,2.0,Automatic,Benzine,110.0,21790
Audi A3,Sedans,17300.0,1.0,Automatic,Benzine,85.0,21750
Audi A3,Sedans,39246.0,2.0,Automatic,Benzine,110.0,21790
Audi A3,Sedans,36184.0,2.0,Automatic,Benzine,110.0,21790
Audi A3,Sedans,16171.0,1.0,Automatic,Diesel,85.0,21700
Audi A3,Sedans,56000.0,2.0,Automatic,Diesel,81.0,21690
Audi A3,Sedans,11679.0,1.0,Automatic,Diesel,81.0,21550
Audi A3,Sedans,16630.0,1.0,Automatic,Diesel,85.0,21550
Audi A3,Sedans,24000.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,28114.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,28916.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,28201.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,28150.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,22599.0,2.0,Automatic,Diesel,81.0,21500
Audi A3,Sedans,25000.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,35000.0,2.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,64400.0,2.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,16300.0,2.0,Automatic,Benzine,85.0,21500
Audi A3,Sedans,28000.0,2.0,Automatic,Diesel,85.0,21500
Audi A3,Sedans,28050.0,1.0,Automatic,Diesel,85.0,21500
Audi A3,Station wagon,23000.0,2.0,Automatic,Diesel,81.0,21500
Audi A3,Sedans,19614.0,1.0,Automatic,Diesel,85.0,21490
Audi A3,Sedans,16300.0,2.0,Automatic,Benzine,110.0,21480
Audi A3,Sedans,3277.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,22875.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,10638.0,1.0,Automatic,Diesel,85.0,21600
Audi A3,Sedans,22480.0,1.0,Automatic,Diesel,85.0,21480
Audi A3,Sedans,21241.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,22306.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,21580.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,22448.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,26278.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,25778.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,24356.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,7359.0,2.0,Automatic,Diesel,85.0,21450
Audi A3,Sedans,14693.0,2.0,Automatic,Benzine,110.0,21450
Audi A3,Compact,22104.0,1.0,Automatic,Diesel,81.0,21400
Audi A3,Station wagon,79500.0,2.0,Automatic,Benzine,110.0,21450
Audi A3,Sedans,26168.0,1.0,Automatic,Diesel,85.0,21400
Audi A3,Sedans,28100.0,1.0,Automatic,Diesel,85.0,21400
Audi A3,Sedans,17200.0,1.0,Automatic,Benzine,85.0,20750
Audi A3,Sedans,26168.0,1.0,Automatic,Diesel,85.0,21400
Audi A3,Sedans,25619.0,1.0,Automatic,Diesel,85.0,20750
Audi A3,Sedans,14000.0,2.0,Automatic,Diesel,81.0,20750
Audi A3,Sedans,7800.0,2.0,Automatic,Benzine,85.0,20750
Audi A3,Sedans,22850.0,1.0,Automatic,Diesel,85.0,20750
Audi A3,Sedans,24189.0,1.0,Automatic,Diesel,81.0,20750
Audi A3,Compact,64217.0,2.0,Automatic,Diesel,110.0,20750
Audi A3,Sedans,35572.0,1.0,Automatic,Diesel,85.0,20700
Audi A3,Sedans,9650.0,2.0,Automatic,Diesel,85.0,20690
Audi A3,Sedans,41610.0,2.0,Automatic,Diesel,81.0,20600
Audi A3,Station wagon,26000.0,2.0,Automatic,Diesel,81.0,20590
Audi A3,Sedans,20416.0,2.0,Automatic,Diesel,81.0,20550
Audi A3,Sedans,19570.0,2.0,Automatic,Diesel,81.0,20500
Audi A3,Sedans,42136.0,2.0,Automatic,Diesel,85.0,20500
Audi A3,Sedans,22000.0,2.0,Automatic,Benzine,85.0,20500
Audi A3,Sedans,26877.0,2.0,Automatic,Diesel,85.0,20500
Audi A3,Sedans,16820.0,1.0,Automatic,Diesel,85.0,20500
Audi A3,Sedans,52000.0,1.0,Automatic,Diesel,85.0,20500
Audi A3,Compact,29000.0,2.0,Automatic,Diesel,81.0,20500
Audi A3,Sedans,14133.0,2.0,Automatic,Diesel,85.0,21300
Audi A3,Sedans,27600.0,1.0,Automatic,Diesel,85.0,21400
Audi A3,Sedans,28100.0,1.0,Automatic,Diesel,85.0,21400
Audi A3,Sedans,17800.0,1.0,Automatic,Diesel,85.0,21300
Audi A3,Sedans,22662.0,1.0,Automatic,Diesel,85.0,21300
Audi A3,Sedans,10500.0,2.0,Automatic,Benzine,85.0,21400
Audi A3,Sedans,20000.0,1.0,Automatic,Benzine,85.0,21290
Audi A3,Sedans,50200.0,2.0,Automatic,Diesel,85.0,21200
Audi A3,Sedans,39500.0,2.0,Automatic,Diesel,85.0,21000
Audi A3,Sedans,6021.0,2.0,Automatic,Benzine,85.0,20985
Audi A3,Station wagon,1647.3626086956522,0.0,Automatic,Benzine,85.0,20980
Audi A3,Sedans,22000.0,1.0,Automatic,Diesel,85.0,20950
Audi A3,Sedans,21289.0,2.0,Automatic,Diesel,85.0,21000
Audi A3,Sedans,39000.0,1.0,Automatic,Benzine,110.0,20990
Audi A3,Sedans,21000.0,2.0,Automatic,Benzine,81.0,20990
Audi A3,Sedans,38722.0,2.0,Automatic,Benzine,85.0,20950
Audi A3,Sedans,26943.0,2.0,Automatic,Diesel,85.0,20950
Audi A3,Sedans,19500.0,2.0,Automatic,Diesel,81.0,20900
Audi A3,Convertible,54800.0,2.0,Automatic,Diesel,81.0,20900
Audi A3,Sedans,22941.0,2.0,Automatic,Diesel,81.0,20900
Audi A3,Sedans,28583.0,2.0,Automatic,Diesel,81.0,20900
Audi A3,Sedans,27589.0,2.0,Automatic,Diesel,85.0,20950
Audi A3,Sedans,25000.0,2.0,Automatic,Diesel,85.0,20900
Audi A3,Sedans,31000.0,2.0,Automatic,Diesel,81.0,20900
Audi A3,Sedans,8500.0,2.0,Automatic,Diesel,85.0,20900
Audi A3,Sedans,24215.0,1.0,Automatic,Diesel,85.0,20500
Audi A3,Sedans,42270.0,2.0,Automatic,Diesel,85.0,20900
Audi A3,Station wagon,48500.0,2.0,Automatic,Benzine,110.0,20900
Audi A3,Sedans,28000.0,2.0,Automatic,Diesel,110.0,20500
Audi A3,Sedans,12500.0,2.0,Automatic,Benzine,110.0,20500
Audi A3,Sedans,26140.0,1.0,Automatic,Diesel,85.0,20500
Audi A3,Sedans,34500.0,2.0,Automatic,Diesel,85.0,20900
Audi A3,Sedans,42500.0,2.0,Automatic,Diesel,85.0,20490
Audi A3,Sedans,146357.0,2.0,Automatic,Diesel,135.0,20498
Audi A3,Sedans,42136.0,2.0,Automatic,Diesel,85.0,20500
Audi A3,Sedans,63000.0,2.0,Automatic,Diesel,81.0,20490
Audi A3,Sedans,35360.0,2.0,Automatic,Diesel,85.0,20480
Audi A3,Sedans,33000.0,2.0,Automatic,Diesel,81.0,20450
Audi A3,Sedans,86165.0,2.0,Automatic,Diesel,110.0,20495
Audi A3,Sedans,24000.0,2.0,Automatic,Diesel,85.0,20440
Audi A3,Sedans,16674.0,1.0,Automatic,Diesel,85.0,20300
Audi A3,Sedans,12409.0,1.0,Automatic,Diesel,85.0,20300
Audi A3,Sedans,14720.0,1.0,Automatic,Diesel,85.0,20300
Audi A3,Sedans,35000.0,1.0,Automatic,Diesel,85.0,20300
Audi A3,Sedans,82000.0,2.0,Automatic,Diesel,110.0,20400
Audi A3,Station wagon,11472.0,2.0,Automatic,Benzine,85.0,20000
Audi A3,Sedans,32000.0,2.0,Automatic,Diesel,81.0,20900
Audi A3,Sedans,13000.0,1.0,Automatic,Diesel,85.0,20400
Audi A3,Sedans,29000.0,2.0,Automatic,Benzine,85.0,20900
Audi A3,Station wagon,31616.0,2.0,Automatic,Benzine,85.0,20900
Audi A3,Sedans,31616.0,2.0,Automatic,Benzine,85.0,20900
Audi A3,Sedans,42270.0,2.0,Automatic,Diesel,85.0,20900
Audi A3,Sedans,34500.0,2.0,Automatic,Diesel,85.0,20900
Audi A3,Sedans,31679.0,1.0,Automatic,Diesel,85.0,20900
Audi A3,Sedans,31679.0,1.0,Automatic,Diesel,85.0,20900
Audi A3,Sedans,29800.0,1.0,Automatic,Benzine,110.0,20870
Audi A3,Sedans,40012.0,2.0,Automatic,Diesel,81.0,20850
Audi A3,Sedans,35000.0,2.0,Automatic,Diesel,85.0,20850
Audi A3,Compact,23181.0,2.0,Automatic,Diesel,85.0,20810
Audi A3,Compact,25847.0,2.0,Automatic,Diesel,85.0,20810
Audi A3,Compact,24181.0,2.0,Automatic,Diesel,85.0,20810
Audi A3,Compact,26587.0,2.0,Automatic,Diesel,85.0,20810
Audi A3,Compact,25478.0,2.0,Automatic,Diesel,85.0,20810
Audi A3,Sedans,40000.0,2.0,Automatic,Diesel,85.0,20850
Audi A3,Sedans,11424.0,2.0,Automatic,Diesel,85.0,20800
Audi A3,Sedans,33009.0,2.0,Automatic,Diesel,85.0,20999
Audi A3,Sedans,30502.0,2.0,Automatic,Diesel,85.0,20999
Audi A3,Sedans,34000.0,2.0,Automatic,Diesel,85.0,21000
Audi A3,Sedans,24679.0,1.0,Automatic,Diesel,85.0,20999
Audi A3,Sedans,29241.0,2.0,Automatic,Benzine,85.0,20800
Audi A3,Sedans,65500.0,2.0,Automatic,Diesel,110.0,21000
Audi A3,Sedans,8000.0,2.0,Automatic,Diesel,85.0,20999
Audi A3,Sedans,15040.0,2.0,Automatic,Diesel,85.0,20990
Audi A3,Sedans,9876.0,2.0,Automatic,Diesel,85.0,20990
Audi A3,Sedans,18016.0,2.0,Automatic,Diesel,85.0,20000
Audi A3,Sedans,28605.0,2.0,Automatic,Diesel,85.0,20800
Audi A3,Sedans,20145.0,2.0,Automatic,Diesel,85.0,20000
Audi A3,Sedans,22863.0,2.0,Automatic,Diesel,85.0,20990
Audi A3,Sedans,33100.0,2.0,Automatic,Diesel,85.0,20000
Audi A3,Sedans,16950.0,1.0,Automatic,Diesel,85.0,20990
Audi A3,Sedans,1.0,0.0,Automatic,Diesel,85.0,20000
Audi A3,Sedans,10003.0,1.0,Automatic,Diesel,85.0,19999
Audi A3,Station wagon,24400.0,2.0,Automatic,Diesel,81.0,19999
Audi A3,Sedans,10265.0,1.0,Automatic,Diesel,85.0,19999
Audi A3,Sedans,1647.3626086956522,0.0,Automatic,Diesel,85.0,20000
Audi A3,Sedans,30000.0,2.0,Automatic,Diesel,81.0,19999
Audi A3,Sedans,10003.0,1.0,Automatic,Diesel,85.0,19999
Audi A3,Sedans,10265.0,1.0,Automatic,Diesel,85.0,19999
Audi A3,Sedans,24900.0,2.0,Automatic,Diesel,85.0,19990
Audi A3,Station wagon,14550.0,2.0,Automatic,Diesel,85.0,19990
Audi A3,Sedans,47967.0,2.0,Automatic,Diesel,81.0,19990
Audi A3,Sedans,47967.0,2.0,Automatic,Diesel,81.0,19990
Audi A3,Compact,50811.0,2.0,Automatic,Diesel,81.0,19990
Audi A3,Sedans,22300.0,2.0,Automatic,Benzine,85.0,19990
Audi A3,Sedans,45000.0,2.0,Automatic,Diesel,81.0,19990
Audi A3,Sedans,16139.0,1.0,Automatic,Benzine,85.0,19990
Audi A3,Sedans,41500.0,2.0,Automatic,Diesel,81.0,19990
Audi A3,Sedans,17773.0,2.0,Automatic,Benzine,85.0,19980
Audi A3,Sedans,64272.0,2.0,Automatic,Diesel,110.0,19980
Audi A3,Sedans,74574.0,2.0,Automatic,Diesel,81.0,19950
Audi A3,Sedans,59300.0,2.0,Automatic,Diesel,81.0,19950
Audi A3,Sedans,25000.0,2.0,Automatic,Benzine,85.0,19950
Audi A3,Station wagon,32000.0,1.0,Automatic,Diesel,81.0,19900
Audi A3,Sedans,10000.0,2.0,Automatic,Diesel,81.0,19900
Audi A3,Sedans,4500.0,1.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,9000.0,2.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,41900.0,2.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,41900.0,2.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,50000.0,1.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,39448.0,1.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,44100.0,2.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,44100.0,2.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,33000.0,1.0,Automatic,Diesel,85.0,19900
Audi A3,Sedans,9650.0,2.0,Automatic,Diesel,85.0,19800
